,year,artists,duration_ms,name,popularity
92313,2020,"['Sleepy Hallow', 'Fousheé']",115200,Deep End Freestyle,72
92315,2020,"['Future', 'Lil Uzi Vert']",186843,Over Your Head,70
92317,2020,"['K/DA', 'Wolftyla', 'Bekuh Boom', 'Aluna', 'League of Legends']",200914,DRUM GO DUM,77
92318,2020,['Sabrina Carpenter'],147071,Let Me Move You - From the Netflix film Work It,78
92319,2020,['Joji'],89917,Upgrade,72
92320,2020,['Machine Gun Kelly'],138097,kiss kiss,71
92321,2020,['HVME'],163208,Goosebumps,85
92322,2020,"['Sam Smith', 'Demi Lovato']",200838,I’m Ready (with Demi Lovato),77
92323,2020,['OneRepublic'],144530,Better Days,77
92324,2020,['Lil Tjay'],230448,20/20,72
92325,2020,['Justin Bieber'],210427,Yummy,79
92326,2020,"['Becky G', 'Ozuna']",204828,No Drama,78
92328,2020,['Madison Beer'],141949,Good In Goodbye,75
92329,2020,['Agust D'],225668,Daechwita,78
92331,2020,['Claire Rosinkranz'],129241,Backyard Boy,75
92334,2020,"['Banda MS de Sergio Lizárraga', 'Snoop Dogg']",203360,Qué Maldición,74
92336,2020,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",345241,La Jeepeta - Remix,82
92337,2020,"['Regard', 'RAYE']",176767,Secrets,83
92339,2020,['Oliver Tree'],111210,Let Me Down,71
92340,2020,"['Bad Bunny', 'Don Omar']",194200,PA' ROMPERLA,78
92341,2020,['$NOT'],148093,Revenge,70
92343,2020,"['Rich The Kid', 'YoungBoy Never Broke Again']",167410,Bankroll,70
92345,2020,['Bring Me The Horizon'],215004,Teardrops,76
92346,2020,"['Chloe x Halle', 'Doja Cat', 'City Girls', 'Mulatto']",255181,"Do It (feat. Doja Cat, City Girls & Mulatto) [Remix]",70
92347,2020,['Natanael Cano'],174643,Arriba,74
92348,2020,"['Joji', 'Omar Apollo']",182400,High Hopes (feat. Omar Apollo),72
92351,2020,"['Feid', 'J Balvin', 'Maluma', 'Nicky Jam', 'Sech', 'Justin Quiles']",333800,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",81
92352,2020,['Olivia Rodrigo'],177323,All I Want,73
92356,2020,['The Kid LAROI'],174182,MAYBE,71
92357,2020,"['Lukas Graham', 'G-Eazy']",172399,Share That Love (feat. G-Eazy),74
92358,2020,['Travis Scott'],185851,"The Plan - From the Motion Picture ""TENET""",76
92362,2020,['Rauw Alejandro'],185719,Enchule,85
105900,2006,['Gustavo Cerati'],232027,Crimen,70
107500,2014,['Río Roma'],190480,Mi Persona Favorita,71
107682,2015,['Manuel Medrano'],225839,Bajo El Agua,74
107869,2016,"['Piso 21', 'Maluma']",210323,Me llamas (feat. Maluma) - Remix,71
108051,2016,['littleONES'],331303,Baby Sleep Shhh: The Perfect Settling Tool for Babies!,73
108058,2016,['Jósean Log'],215986,Chachachá,75
108078,2017,['Christian Nodal'],231173,Te Fallé,70
108105,2017,"['Kurt Hugo Schneider', 'Christina Grimmie', 'Sam Tsui']",263598,Just A Dream,71
108114,2017,"['Avicii', 'Rita Ora']",181812,Lonely Together (feat. Rita Ora),71
108136,2017,"['ZAYN', 'Sia']",239000,Dusk Till Dawn (feat. Sia) - Radio Edit,72
108166,2017,['BOL4'],181373,Some,73
108168,2017,['Louis Tomlinson'],182026,Miss You,70
108175,2017,"['Kygo', 'Justin Jesso']",236853,Stargazing,70
108180,2017,['SEVENTEEN'],203427,Don't Wanna Cry,70
108212,2017,['Imagine Dragons'],230289,Next To Me,71
108223,2017,['Stefflon Don'],224728,16 Shots,71
108241,2017,['Alfredo Olivas'],211267,El Paciente,70
108252,2017,['SUNMI'],180000,Gashina,70
108253,2017,"['Anitta', 'J Balvin']",193456,Downtown,72
108270,2018,"['Maluma', 'Nego do Borel']",184720,Corazón (feat. Nego do Borel),71
108273,2018,['Daddy Yankee'],200480,Dura,72
108291,2018,['BTS'],240339,I'm Fine,71
108298,2018,"['Shawn Mendes', 'Khalid']",190867,Youth (feat. Khalid),70
108306,2018,"['Clean Bandit', 'Zara Larsson']",212733,Symphony (feat. Zara Larsson),74
108316,2018,"['Ozuna', 'Romeo Santos']",200747,Ibiza,70
108321,2018,"['Witt Lowry', 'Ava Max']",186022,Into Your Arms (feat. Ava Max),75
108331,2018,['BTS'],232966,Anpanman,72
108332,2018,['J Balvin'],158800,Reggaeton,72
108337,2018,['BTS'],275696,Magic Shop,72
108341,2018,['Alan Walker'],160427,Alone,74
108350,2018,"['Hailee Steinfeld', 'BloodPop®']",219373,Capital Letters,72
108365,2018,"['Daddy Yankee', 'Anuel AA']",207853,Adictiva,70
108381,2018,['Anne-Marie'],186987,2002,72
108400,2018,['BTS'],235780,Go Go,72
108404,2018,['Zion & Lennox'],249609,La player (Bandolera),75
108405,2018,['BTS'],196776,Dimple,71
108408,2018,['BTS'],218615,Airplane pt.2,71
108412,2018,"['Sean Paul', 'Dua Lipa']",221176,No Lie,77
108419,2018,"['Martin Garrix', 'Bonn']",230762,High On Life (feat. Bonn),73
108426,2018,"['Jonas Blue', 'Jack & Jack']",194408,Rise,73
108427,2018,"['KAROL G', 'Maluma']",212493,Créeme,71
108428,2018,['Christian Nodal'],156947,No Te Contaron Mal,71
108454,2018,"['Jonas Blue', 'JP Cooper']",196613,Perfect Strangers,76
108460,2018,"['Jonas Blue', 'Liam Payne', 'Lennon Stella']",193377,Polaroid,71
108463,2018,['Ed Maverick'],207400,Fuentes de Ortiz,77
108470,2019,['Lauv'],184557,Love Like That,72
108473,2019,"['Camilo', 'Pedro Capó']",178613,Tutu,78
108475,2019,['Dermot Kennedy'],245700,Outnumbered,73
108499,2019,['TOMORROW X TOGETHER'],211867,9 and Three Quarters (Run Away),71
108510,2019,['Dermot Kennedy'],206960,Power Over Me,75
108523,2019,"['Gesaffelstein', 'The Weeknd']",202093,Lost in the Fire (feat. The Weeknd),70
108525,2019,['Ozuna'],158760,Baila Baila Baila,73
108529,2019,['美波'],251933,カワキヲアメク,70
108547,2019,['BTS'],226321,Make It Right,73
108553,2019,"['Reik', 'Ozuna', 'Wisin']",221653,Me Niego (feat. Ozuna & Wisin),74
108556,2019,"['Sech', 'Ozuna']",204907,Si Te Vas,73
108565,2019,"['j-hope', 'Becky G']",235497,Chicken Noodle Soup (feat. Becky G),73
108575,2019,['Koffee'],191502,Toast,70
108576,2019,"['benny blanco', 'Selena Gomez', 'J Balvin', 'Tainy']",158027,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",72
108583,2019,"['Tommee Profitt', 'Fleurie', 'Mellen Gi']",218189,In The End - Mellen Gi Remix,77
108604,2019,"['Rauw Alejandro', 'Chencho Corleone']",217143,El Efecto,81
108605,2019,['Bebe Rexha'],150333,Last Hurrah,70
108612,2019,['Christian Nodal'],156520,No Te Contaron Mal,74
108614,2019,"['Nicky Jam', 'Anuel AA']",215460,Whine Up,75
108615,2019,['Lewis Capaldi'],185658,Grace,71
108625,2019,"['Reik', 'Maluma']",227480,Amigos Con Derechos,75
108628,2019,"['Maluma', 'J Balvin']",212711,Qué Pena,73
108637,2019,"['Ed Sheeran', 'Eminem', '50 Cent']",207760,Remember The Name (feat. Eminem & 50 Cent),71
108640,2019,['Dermot Kennedy'],177173,Giants,75
108647,2019,"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock']",206187,Cross Me (feat. Chance the Rapper & PnB Rock),70
108649,2019,['P!nk'],177391,Walk Me Home,70
108667,2020,"['Nea', 'Felix Jaehn']",186878,Some Say - Felix Jaehn Remix,84
108669,2020,"['Rauw Alejandro', 'J Balvin']",190101,De Cora <3,79
108672,2020,['KBFR'],110063,Hood Baby,72
108673,2020,['Creatress'],155625,Steady Forest Rain,72
108675,2020,"['The Weeknd', 'Kenny G']",256551,In Your Eyes (feat. Kenny G) - Remix,74
108680,2020,"['Khalid', 'Summer Walker']",206080,Eleven (feat. Summer Walker),73
108681,2020,"['Rauw Alejandro', 'Dalex', 'Lenny Tavárez', 'Dímelo Flow']",197721,Elegí (feat. Dímelo Flow),84
108682,2020,"['Machine Gun Kelly', 'Halsey']",171621,forget me too (feat. Halsey),71
108684,2020,"['Zedd', 'Griff']",186245,Inside Out (feat. Griff),75
108685,2020,['Little Mix'],213693,Sweet Melody,82
108686,2020,['Lady Gaga'],172133,911,78
108688,2020,['BTS'],245147,Your eyes tell,79
108690,2020,['Myke Towers'],214013,Diosa,82
108692,2020,['Tones And I'],178157,Fly Away,77
108693,2020,['Los Elegantes de Jerez'],194267,Tú,74
108696,2020,['Taylor Swift'],289749,epiphany,71
108697,2020,"['Arcangel', 'Sech', 'Romeo Santos']",189567,Sigues Con El - Remix,78
108699,2020,"['Jhay Cortez', 'Anuel AA', 'J Balvin']",305333,Medusa,75
108701,2020,"['Kygo', 'Zak Abel']",198635,Freedom,77
108702,2020,"['6LACK', 'Lil Baby']",194396,Know My Rights (feat. Lil Baby),71
108704,2020,"['Dua Lipa', 'DaBaby']",203064,Levitating (feat. DaBaby),79
108706,2020,['Pink Sweat$'],160737,17,74
108708,2020,"['Lil Peep', 'Lil Tracy']",150160,cobain,72
108709,2020,['Aminé'],143153,Woodlawn,71
108711,2020,"['Juice WRLD', 'The Weeknd']",196180,Smile (with The Weeknd),72
108712,2020,"['Busta Rhymes', 'Kendrick Lamar']",248811,Look Over Your Shoulder (feat. Kendrick Lamar),71
108713,2020,"['Polo G', 'BJ The Chicago Kid']",184444,Wishing For A Hero (feat. BJ The Chicago Kid),71
108714,2020,['Bankrol Hayden'],117133,Rich Bitch,73
108721,2020,"['Don Toliver', 'Kaash Paige', 'Travis Scott']",216004,Euphoria (feat. Travis Scott & Kaash Paige),72
108722,2020,"['Black Eyed Peas', 'Ozuna', 'J. Rey Soul']",249143,MAMACITA,82
108723,2020,"['Bryson Tiller', 'Drake']",198822,Outta Time (feat. Drake),73
108725,2020,['Zoe Wees'],230880,Control,81
108726,2020,"['Nelly', 'Florida Georgia Line']",195962,Lil Bit,70
108727,2020,['Lil Skies'],166458,Riot,70
108728,2020,['Remi Wolf'],265263,Photo ID,73
108729,2020,['Lil Peep'],203027,lil jeep,73
108731,2020,['Aries'],149843,FOOL'S GOLD,70
108732,2020,['Joyner Lucas'],205872,ADHD,71
108734,2020,['Sam Smith'],207528,Kids Again,76
108736,2020,['A Boogie Wit da Hoodie'],176959,Bleed,70
108739,2020,['ITZY'],177728,Not Shy,79
108742,2020,['Taylor Swift'],220043,hoax,71
108743,2020,"['Lauv', 'BTS']",180413,Who (feat. BTS),78
108744,2020,"['Kygo', 'OneRepublic']",199549,Lose Somebody,76
108745,2020,['JVLA'],147638,Such a Whore (Stellular Remix),79
108746,2020,['Lauv'],189613,Feelings,76
108748,2020,['Stray Kids'],167922,God’s Menu,77
108751,2020,"['Machine Gun Kelly', 'iann dior']",172235,nothing inside (feat. iann dior),70
108752,2020,"['Aminé', 'Young Thug']",197856,Compensating (feat. Young Thug),70
108753,2020,"['Sam Smith', 'Burna Boy']",179917,My Oasis (feat. Burna Boy),78
108756,2020,"['DDG', 'Blueface']",170233,Moonwalking in Calabasas Remix,70
108762,2020,['J Balvin'],157733,Amarillo,80
108763,2020,['BTS'],198261,Black Swan,75
108765,2020,['Eslabon Armado'],278073,Baby,70
108785,2020,"['Dixie D’Amelio', 'blackbear', 'Lil Mosey']",191578,Be Happy - Remix,73
108786,2020,['Playboi Carti'],166799,@ MEH,71
108787,2020,['Bad Bunny'],159282,Soliá,74
108788,2020,"['Aya Nakamura', 'Maluma']",166851,Djadja (feat. Maluma) - Remix,85
108789,2020,['Lauv'],252337,Modern Loneliness,75
108792,2020,['Christian Nodal'],144360,Aquí Abajo,81
108793,2020,"['Rich The Kid', 'Quavo', 'Takeoff']",200000,Too Blessed,71
108794,2020,"['Bad Bunny', 'Nicky Jam']",202240,BAD CON NICKY,77
108795,2020,['EVERGLOW'],210893,LA DI DA,78
108797,2020,['Bad Bunny'],243276,25/8,74
108798,2020,['Chloe x Halle'],176787,Do It,71
108799,2020,['Giveon'],205116,Stuck On You,71
108801,2020,"['Liam Payne', 'Dixie D’Amelio']",154747,Naughty List (with Dixie D’Amelio),74
108803,2020,['Ava Max'],180348,Who's Laughing Now,83
108805,2020,"['Natanael Cano', 'Ovi']",170925,Pacas Verdes,72
108807,2020,['ROLE MODEL'],153293,blind,71
108808,2020,"['Eslabon Armado', 'T3R Elemento']",194002,Mi Vicio,72
108809,2020,['Dua Lipa'],208505,Hallucinate,80
108810,2020,"['Stunna 4 Vegas', 'Offset']",188107,UP THE SMOKE (with Offset),70
108812,2020,"['Jax Jones', 'Au/Ra']",172143,i miss u (with Au/Ra),79
108813,2020,"['R3HAB', 'Andy Grammer']",149053,Good Example (with Andy Grammer),72
108815,2020,"['Pop Smoke', 'Quavo']",175756,Aim For The Moon (feat. Quavo),73
108816,2020,"['Jowell & Randy', 'J Balvin']",212011,Anaranjado,81
108817,2020,"['The Kid LAROI', 'Lil Mosey']",183567,WRONG (feat. Lil Mosey),70
108818,2020,"['A$AP Ferg', 'Nicki Minaj', 'MadeinTYO']",146009,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),70
108819,2020,['NLE Choppa'],148759,Camelot,70
108820,2020,"['Charlie Puth', 'blackbear']",160825,Hard On Yourself,74
108821,2020,['Jeremy Zucker'],206600,supercuts,72
108823,2020,['Championxiii'],133565,BOO!,70
108824,2020,['Machine Gun Kelly'],117580,jawbreaker,70
108827,2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie']",204000,Perfect Harmony (feat. Madison Reyes & Charlie Gillespie),73
108832,2020,"['French Montana', 'Tory Lanez']",219465,Cold (feat. Tory Lanez),73
108833,2020,['Alec Benjamin'],187728,Oh My God,73
108835,2020,"['Justin Quiles', 'Daddy Yankee', 'El Alfa']",201000,PAM,80
108836,2020,"['IU', 'SUGA']",167573,eight(Prod.&Feat. SUGA of BTS),79
108838,2020,"['Popcaan', 'Drake', 'PARTYNEXTDOOR']",259651,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),74
108839,2020,"['Russ', 'Ty Dolla $ign']",200548,3AM,71
108840,2020,['Tame Impala'],249587,Lost In Yesterday,72
108842,2020,['Dalex'],161748,+Linda,84
108843,2020,['Machine Gun Kelly'],159586,hangover cure,70
108847,2020,"['Marca MP', 'Grupo Firme']",225541,Mil Gracias Por Existir,72
108848,2020,['Machine Gun Kelly'],190143,lonely,70
108849,2020,['Pop Smoke'],108132,Imperfections (Interlude),72
108850,2020,['BTS'],243267,Stay Gold,80
108852,2020,"['Tyga', 'Saweetie', 'YG']",211704,Money Mouf,72
108853,2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']",192375,"Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",73
108854,2020,['Dua Lipa'],203808,Levitating,78
108856,2020,['Joji'],195000,Run,72
108858,2020,"['Lauv', 'LANY']",232853,Mean It,76
108859,2020,['Machine Gun Kelly'],165967,title track,70
108862,2020,['Carin Leon'],246132,Tú,79
108863,2020,['SAINt JHN'],222242,Sucks To Be You,71
108864,2020,"['Ariana Grande', 'The Weeknd']",239949,off the table (with The Weeknd),72
108865,2020,"['Lil Peep', 'Xavier Wulf']",175333,drive by,71
123748,2015,['Jesse & Joy'],247640,Dueles,72
124017,2016,['Carlos Rivera'],222827,Que Lo Nuestro Se Quede Nuestro,72
124039,2016,['Tujamo'],160000,Drop That Low (When I Dip),70
124184,2017,['Manuel Turizo'],213027,Una Lady Como Tú,72
124315,2017,['Galantis'],191293,No Money,70
124343,2018,['George Ezra'],211764,Hold My Girl,73
124355,2018,['Air Supply'],341747,Making Love Out of Nothing at All,71
124375,2018,['Guaynaa'],204631,Rebota,71
124402,2018,['TWICE'],237680,YES or YES,70
124405,2018,['BTS'],281521,So What,70
124414,2018,['Ellie Goulding'],253520,Love Me Like You Do,72
124465,2018,['TWICE'],180800,Dance The Night Away,70
124476,2018,['IU'],194426,BBIBBI,71
124488,2018,['BTS'],227191,Best Of Me,70
124496,2018,['BTS'],299707,Let Go,70
124584,2019,"['K-391', 'Alan Walker', 'Tungevaag', 'Mangoo']",167977,Play,74
124590,2019,['Lewis Capaldi'],232837,when the party's over - Recorded at Spotify Studios NYC,71
124596,2019,['Avicii'],277262,Heaven,74
124622,2019,['ITZY'],199874,달라달라 (DALLA DALLA),72
124623,2019,['KAROL G'],155947,Ocean,72
124629,2019,['La Adictiva Banda San José de Mesillas'],191893,Escondidos,70
124643,2019,['Calibre 50'],203200,Simplemente Gracias,71
124646,2019,"['Rich Music LTD', 'Sech', 'Dalex', 'Justin Quiles', 'Lenny Tavárez', 'Feid', 'Wisin', 'Zion']",216067,Quizas,77
124649,2019,['Stray Kids'],207617,MIROH,71
124654,2019,['TOMORROW X TOGETHER'],230707,CROWN,70
124658,2019,['Tones And I'],209438,Dance Monkey,81
124674,2019,"['Ed Sheeran', 'Yebba']",243267,Best Part of Me (feat. YEBBA),71
124677,2019,"['The Chainsmokers', 'Kygo']",194827,Family,72
124679,2019,"['Calvin Harris', ""Rag'n'Bone Man""]",229184,Giant (with Rag'n'Bone Man),79
124690,2019,"['Nio Garcia', 'Rauw Alejandro', 'Lenny Tavárez', 'Myke Towers', 'Casper Magico', 'Darell']",377580,Mírame - Remix,73
124692,2019,"['Young T & Bugsey', 'Headie One']",207640,Don't Rush (feat. Headie One),74
124694,2019,"['Maluma', 'Ricky Martin']",219933,No Se Me Quita (feat. Ricky Martin),75
124710,2019,"['Riton', 'Oliver Heldens', 'Vula']",208474,Turn Me On (feat. Vula),78
124719,2019,"['Tiësto', 'Jonas Blue', 'Rita Ora']",198996,Ritual,75
124720,2019,"['Jay Wheeler', 'DJ Nelson']",253830,Me Enamoré,72
124732,2020,['Chloe x Halle'],176787,Do It,70
124733,2020,['Anderson .Paak'],174213,JEWELZ,71
124734,2020,['Julia Michaels'],218383,Lie Like This,74
124735,2020,['SAINt JHN'],185700,Gorgeous,70
124737,2020,"['Kygo', 'Tina Turner']",208156,What's Love Got to Do with It,82
124740,2020,['Bastille'],173206,survivin',74
124743,2020,['The Weeknd'],239973,Too Late,73
124752,2020,"['Jason Derulo', 'Nuka']",192921,Love Not War (The Tampa Beat),72
124754,2020,['Melanie Martinez'],255153,Fire Drill,71
124756,2020,"['Kygo', 'Sasha Sloan']",215361,I'll Wait,75
124757,2020,['Taylor Swift'],211813,the lakes - bonus track,71
124759,2020,['PARTYNEXTDOOR'],174307,PERSIAN RUGS,70
124760,2020,['Lil Peep'],197853,OMFG,71
124762,2020,['Lana Del Rey'],200661,Let Me Love You Like A Woman,76
124763,2020,"['Ozuna', 'KAROL G', 'Myke Towers']",233160,Caramelo - Remix,82
124764,2020,['Arizona Zervas'],156368,NIGHTRIDER,72
124765,2020,['LANY'],213800,cowboy in LA,71
124766,2020,"['Natti Natasha', 'Justin Quiles', 'Miky Woodz']",206897,Qué Mal Te Fue (Remix),79
124767,2020,['jxdn'],141207,So What!,71
124768,2020,['LMB DG'],141129,Pull Up,74
124769,2020,['Myke Towers'],186427,Girl,77
124770,2020,['Tame Impala'],239267,Is It True,71
124772,2020,['BTS'],261543,We are Bulletproof : the Eternal,76
124773,2020,['Juanfran'],187500,Como Llora,78
124774,2020,['Sia'],292656,Courage to Change,78
124777,2020,['MAMAMOO'],179080,Dingga,78
124778,2020,['LANY'],199507,heart won't let me,76
124781,2020,['Ava Max'],180283,Salt,80
124782,2020,['Slushii'],225750,All I Need,73
124784,2020,['Jordan Suaste'],205402,Body,71
124785,2020,"['iann dior', 'Machine Gun Kelly', 'Travis Barker']",144000,Sick and Tired,70
124787,2020,['Conan Gray'],174680,Comfort Crowd,71
124789,2020,['ITZY'],191242,WANNABE,78
124791,2020,"['Cold Hart', 'Lil Peep']",224813,Me and You,71
124794,2020,['Khalid'],206361,Eleven,72
124796,2020,"['Pop Smoke', 'Gunna']",230387,Dior (with Gunna) - Remix,70
124806,2020,['Bring Me The Horizon'],291813,Parasite Eve,73
124807,2020,['David Santos'],200450,No Eres La Oficial,72
124808,2020,"['Tyla Yaweh', 'SAINt JHN', 'Post Malone']",230489,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,70
124811,2020,"['Yandel', 'Rauw Alejandro']",168052,Dembow 2020,80
124813,2020,['Jeremy Zucker'],146160,"always, i'll care",75
124816,2020,['Melanie Martinez'],154818,The Bakery,71
124818,2020,['Wilbur Soot'],239308,I'm in Love With an E-Girl,70
124822,2020,['Bring Me The Horizon'],215004,Teardrops,74
124823,2020,['Glass Animals'],238805,Heat Waves,71
124824,2020,['JP Saxe'],181000,"Hey Stupid, I Love You",74
124828,2020,"['El Alfa', 'Darell', 'Noriel']",201500,4K,78
124829,2020,['LilyPichu'],245876,dreamy night,70
124831,2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']",213145,"Stand Tall (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",72
124837,2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']",181323,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",72
124839,2020,['Jaden'],189750,I'm Ready,75
124842,2020,['jxdn'],155611,Comatose,70
124843,2020,['Eve'],219234,廻廻奇譚,76
124846,2020,['BTS'],225012,UGH!,74
124847,2020,['Bad Bunny'],155060,BENDICIONES,73
124848,2020,"['Rvssian', 'Anuel AA', 'Juice WRLD']",180000,No Me Ame,70
124854,2020,['Lil Peep'],247453,crybaby,72
124855,2020,['Lyn Lapid'],141673,Producer Man,70
124856,2020,['Lennon Stella'],161760,Kissing Other People,70
124857,2020,['Pop Smoke'],150857,44 BullDog,71
124873,2020,"['NOTD', 'Astrid S']",207668,I Don't Know Why,74
124876,2020,"['Jason Derulo', 'Puri', 'Jhorrmountain']",111852,Coño,78
124878,2020,['Sasha Sloan'],209132,Lie,70
124879,2020,['Selena Gomez'],220590,Rare,75
124880,2020,"['Lunay', 'Beéle']",223488,Victoria,79
124881,2020,"['Pop Smoke', 'Gunna', 'Young Thug']",212658,Paranoia (feat. Gunna & Young Thug),73
124883,2020,['Llusion'],114000,walk but in a garden,71
124884,2020,['Dermot Kennedy'],177173,Giants,81
124885,2020,['The Strokes'],309053,The Adults Are Talking,71
124886,2020,"['Lady Gaga', 'BLACKPINK']",157707,Sour Candy (with BLACKPINK),76
124888,2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']",184808,"Flying Solo (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",72
124890,2020,"['K/DA', 'TWICE', 'Bekuh Boom', 'Annika Wells', 'League of Legends']",198611,I'LL SHOW YOU,75
